ml_algo,bias,Monte_carlo_SE_bias,prct_bias,Monte_carlo_SE_prct_bias,abs_bias,Monte_carlo_abs_bias_SE,MSE,Monte_carlo_SE_MSE,empirical_SE,Monte_carlo_SE_empirical,time,nancount,n_conf,n_observations,iterations_monte_carlo,B_T,gamma,lam,linear,outcome_nuisance,propensity_nuisance,x_omit,Scenario,cov,Correlation,RMSE,DGP
T-learner,0.7467788773298266,0.0032954427738581,74.67788773298267,0.3295442773858133,0.7467788773298266,0.0032954427738581,0.5630978032208062,0.0049199494708975,0.0736883405830724,0.0023325636635203,0.5149202299118042,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X2 X18,S W,0.0959791244964511,0.0321382545828465,0.7503984296497469,Non-Linear
X-learner,0.5749837238175403,0.0031822046975509,57.49837238175402,0.3182204697550959,0.5749837238175403,0.0031822046975509,0.3356593695969053,0.0036389382406302,0.071156260220431,0.0022524120601557,1.5150421571731567,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X2 X18,S W,0.0959791244964511,0.0321382545828465,0.5793611737050605,Non-Linear
XBCF,0.4889595092195762,0.0034242096396912,48.89595092195763,0.3424209639691237,0.4889595092195762,0.0034242096396912,0.2449322822728693,0.0034073607733723,0.0765676552355966,0.002423706776273,2.4179032945632937,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X2 X18,S W,0.0959791244964511,0.0321382545828465,0.4949063368687749,Non-Linear
Linear Regression,1.4405377978014855,0.0044359404676664,144.05377978014857,0.4435940467666498,1.4405377978014855,0.0044359404676664,2.0849682532432614,0.0127543595991383,0.0991906442984449,0.0031398249820932,0.0026429080963134,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.1224807290594561,0.0384057365537546,1.443941914774712,Non-Linear
DML,-1.6154528134623831,0.0240436267046957,-161.54528134623834,2.404362670469576,1.6154528134623831,0.0240436267046957,2.8981576890957936,0.083345336281327,0.5376318373732897,0.0170184384433908,2.0591593885421755,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.1224807290594561,0.0384057365537546,1.702397629549511,Non-Linear
T-learner,0.7566622105739124,0.0035187205768976,75.66622105739124,0.3518720576897605,0.7566622105739124,0.0035187205768976,0.5787160167652413,0.0053215179301007,0.0786809840377031,0.0024906030306039,0.5084527921676636,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.1224807290594561,0.0384057365537546,0.76073386723955,Non-Linear
X-learner,0.5935128511809865,0.0034752271242984,59.35128511809865,0.3475227124298457,0.5935128511809865,0.0034752271242984,0.358284029096149,0.0041534859430684,0.0777084408718246,0.0024598177146097,1.503943796157837,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X1 X2,S S,0.1224807290594561,0.0384057365537546,0.5985683161479138,Non-Linear
XBCF,0.5062056166779713,0.0034708310909771,50.620561667797126,0.3470831090977104,0.5062056166779713,0.0034708310909771,0.2622554139189095,0.0035606015199807,0.0776101425784456,0.0024567061365024,2.3824294233322143,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.1224807290594561,0.0384057365537546,0.5121087910970769,Non-Linear
Linear Regression,1.299173710076346,0.0041425590903988,129.9173710076346,0.4142559090398858,1.299173710076346,0.0041425590903988,1.6964155660664462,0.010757725179142,0.0926304372694154,0.0029321652570946,0.002643551826477,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.024775223030504,0.0089479357933615,1.3024651880439824,Non-Linear
DML,-2.1062754267095767,0.0243258974675021,-210.62754267095767,2.4325897467502133,2.1062754267095767,0.0243258974675021,4.731679067672726,0.1057505737992464,0.5439436035102477,0.0172182339093656,2.056280989646912,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.024775223030504,0.0089479357933615,2.1752423009110333,Non-Linear
T-learner,0.6624056954710486,0.003153779663915,66.24056954710485,0.3153779663915028,0.6624056954710486,0.003153779663915,0.4437445221505765,0.0041838129611666,0.0705206571457044,0.0022322923963826,0.5102761316299439,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.024775223030504,0.0089479357933615,0.6661415181105113,Non-Linear
X-learner,0.4629187606244654,0.0029437181790385,46.29187606244654,0.2943718179038535,0.4629187606244654,0.0029437181790385,0.2186178518201743,0.0027292443475375,0.0658235395493205,0.0020836077368841,1.491411542892456,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X17 X18,W W,0.024775223030504,0.0089479357933615,0.4675658796578021,Non-Linear
XBCF,0.3482637997135545,0.003038991519338,34.82637997135545,0.3038991519338047,0.3482637997135545,0.003038991519338,0.1258961734487725,0.0021298807539066,0.0679539162028523,0.0021510436315225,2.517254099845886,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.024775223030504,0.0089479357933615,0.35481850775963264,Non-Linear
Linear Regression,1.3553262113486912,0.0043770828882828,135.53262113486912,0.437708288828281,1.3553262113486912,0.0043770828882828,1.846469407619631,0.0117959659518325,0.0978745488135147,0.0030981647074612,0.0016279697418212,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.1256830192493059,0.0382310136168409,1.3588485594869029,Non-Linear
DML,-0.7425606287727581,0.0233251629935663,-74.25606287727581,2.332516299356633,0.7646833443099147,0.0218458445647077,0.8228838385129366,0.0429515416357451,0.521566500398768,0.0165098990873344,1.303993215560913,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.1256830192493059,0.0382310136168409,0.9071294496999514,Non-Linear
T-learner,0.6741693329849244,0.0035197304618406,67.41693329849244,0.3519730461840638,0.6741693329849244,0.0035197304618406,0.460686152296818,0.0047356111668764,0.0787035657515239,0.0024913178422647,0.3061900281906128,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.1256830192493059,0.0382310136168409,0.6787386480058565,Non-Linear
X-learner,0.5503620357614366,0.00354389864448,55.03620357614366,0.3543898644480062,0.5503620357614366,0.00354389864448,0.3091654199910444,0.0039072437796531,0.0792439827442678,0.0025084244432609,0.9712110185623168,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X8-X9 X11-X18,10W,0.1256830192493059,0.0382310136168409,0.556026456197045,Non-Linear
XBCF,0.5350361114012714,0.0033752253026769,53.50361114012714,0.3375225302676953,0.5350361114012714,0.0033752253026769,0.291948321279465,0.0035976199019509,0.0754723321616297,0.0023890349301989,1.2436852693557738,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.1256830192493059,0.0382310136168409,0.5403224234468388,Non-Linear
Linear Regression,1.5185674307696966,0.004142604059859,151.85674307696965,0.4142604059859014,1.5185674307696966,0.004142604059859,2.314610464824461,0.0125763808585033,0.0926314428171136,0.0029321970871508,0.0015642690658569,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,5.578880531240575,0.6968046520154663,1.5213843908836653,Non-Linear
DML,0.954673272664148,0.025808696707686,95.4673272664148,2.5808696707686045,0.9788567486046648,0.0239245158679881,1.2437793815881864,0.052826404000852,0.5771000024906103,0.0182677813800077,1.2961324071884155,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,5.578880531240575,0.6968046520154663,1.1152485739009874,Non-Linear
T-learner,1.3774173201885227,0.004237760352254,137.74173201885228,0.4237760352254017,1.3774173201885227,0.004237760352254,1.906239821744094,0.0117094159210286,0.0947592021999343,0.0029995501335325,0.3032798910140991,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,5.578880531240575,0.6968046520154663,1.3806664411595198,Non-Linear
X-learner,1.3477443654874364,0.0043325075317109,134.77443654874364,0.4332507531710939,1.3477443654874364,0.0043325075317109,1.825781414837789,0.0117137834278609,0.0968778135393548,0.0030666136036602,0.9775525903701784,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X19 X1-X4 X14-X18,5S 5W,5.578880531240575,0.6968046520154663,1.3512147922657556,Non-Linear
XBCF,1.37750066122323,0.0040912654013918,137.750066122323,0.4091265401391871,1.37750066122323,0.0040912654013918,1.9058605595101723,0.0112685079902602,0.0914834755150518,0.0028958588171543,1.1180480051040649,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,5.578880531240575,0.6968046520154663,1.3805290868033793,Non-Linear
Linear Regression,1.5912718546174431,0.00416686842744,159.12718546174432,0.4166868427440059,1.5912718546174431,0.00416686842744,2.54081014875094,0.0132380625581871,0.0931740105705362,0.0029493717692866,0.0015948152542114,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,5.575157093347285,0.7057645721968493,1.5939918910555788,Non-Linear
DML,0.9223183563253088,0.0260200888988999,92.23183563253087,2.602008889889994,0.9484421720119618,0.024064628450626,1.1885166185416418,0.0552438223735308,0.5818268755852791,0.0184174079333464,1.295533103942871,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,5.575157093347285,0.7057645721968493,1.090191092672125,Non-Linear
T-learner,1.418049760207891,0.004380525514812,141.8049760207891,0.4380525514812087,1.418049760207891,0.004380525514812,2.020440435314832,0.01241509659326,0.0979515282829208,0.0031006014499872,0.3028290510177612,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,5.575157093347285,0.7057645721968493,1.4214219765132492,Non-Linear
X-learner,1.394191846886272,0.0045924847666817,139.41918468862718,0.4592484766681745,1.394191846886272,0.0045924847666817,1.9542952731739227,0.0127946691325779,0.1026910812393264,0.0032506293773359,0.9794840669631958,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X19 X1-X9,10S,5.575157093347285,0.7057645721968493,1.3979611128976095,Non-Linear
XBCF,1.4241827906621831,0.0041304693053512,142.41827906621833,0.4130469305351215,1.4241827906621831,0.0041304693053512,2.036809948782864,0.0117208057712721,0.0923601014574164,0.0029236079264908,1.1066153955459594,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,5.575157093347285,0.7057645721968493,1.4271685074940745,Non-Linear
Linear Regression,1.5707045156107116,0.0045331625800589,157.07045156107117,0.4533162580058929,1.5707045156107116,0.0045331625800589,2.477366907285525,0.014267898338078,0.1013645968207009,0.0032086402467539,0.0006513214111328,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,1.3325525304540091,0.2561302279531594,1.5739653450078006,Non-Linear
DML,0.7869219484840418,0.0144583879627074,78.69219484840418,1.445838796270745,0.7906028591928229,0.0140502047353596,0.7235595992635234,0.0232404939371316,0.3232993832967856,0.0102338631586699,0.4518708419799804,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,1.3325525304540091,0.2561302279531594,0.8506230653253669,Non-Linear
T-learner,0.8975843384151451,0.0043288197441526,89.7584338415145,0.4328819744152615,0.8975843384151451,0.0043288197441526,0.8150082460764596,0.0077534667916391,0.0967953521026849,0.0030640033324926,0.1089224338531494,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,1.3325525304540091,0.2561302279531594,0.902778071331188,Non-Linear
X-learner,0.8746455325295447,0.0044263400561973,87.46455325295447,0.4426340056197383,0.8746455325295447,0.0044263400561973,0.7747814582341456,0.0077117607440611,0.0989759725718759,0.0031330296673254,0.4501088428497314,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X1-X2 X4-X18 X20,All but 2S,1.3325525304540091,0.2561302279531594,0.8802167109491534,Non-Linear
XBCF,0.8935474276075313,0.0039453856488081,89.35474276075313,0.3945385648808189,0.8935474276075313,0.0039453856488081,0.8061944732750302,0.0070306106868252,0.0882215050818722,0.0027926029473151,0.3171917009353637,0,20,2000,500,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,1.3325525304540091,0.2561302279531594,0.8978833294337468,Non-Linear
Linear Regression,1.3007333336041265,0.0027414041546685,130.07333336041265,0.2741404154668535,1.3007333336041265,0.0027414041546685,1.694154278873934,0.0071128817028785,0.0474825127996631,0.0019417043429596,0.0086213668187459,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0037496988353093,0.0014404094435262,1.3015968188628666,Non-Linear
DML,-0.438253869478198,0.00659494144703,-43.82538694781981,0.6594941447030066,0.438253869478198,0.00659494144703,0.2050709366668505,0.005924312953928,0.1142277365919789,0.0046711195164185,2.85339515209198,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0037496988353093,0.0014404094435262,0.4528475865750534,Non-Linear
T-learner,0.4316687373649081,0.0019026896800139,43.16687373649081,0.1902689680013956,0.4316687373649081,0.0019026896800139,0.1874203469957249,0.0016435956421553,0.0329555519682114,0.0013476527379941,0.6720862070719401,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0037496988353093,0.0014404094435262,0.43292071675507154,Non-Linear
X-learner,0.2669448723735169,0.0017773816018743,26.694487237351687,0.1777381601874349,0.2669448723735169,0.0017773816018743,0.072204131408759,0.0009550352007657,0.0307851523888453,0.0012588984989968,3.707346796989441,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X999,No Omit,0.0037496988353093,0.0014404094435262,0.2687082644965707,Non-Linear
XBCF,0.1687079614607328,0.0020358811835536,16.87079614607329,0.2035881183553612,0.1687079614607328,0.0020358811835536,0.0297016751061068,0.000700085496284,0.0352624964808831,0.0014419907145482,13.374014298121134,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0037496988353093,0.0014404094435262,0.17234173930335855,Non-Linear
Linear Regression,1.3315679271182377,0.002772510659627,133.15679271182375,0.2772510659627067,1.3315679271182377,0.002772510659627,1.7753715023219252,0.0073694944567515,0.0480212932700038,0.0019637367148262,0.0083632866541544,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1,S,0.0403341344889087,0.0136143049517137,1.3324306744900183,Non-Linear
DML,-0.3235743893956984,0.0062108175481333,-32.35743893956984,0.6210817548133333,0.3235743893956984,0.0062108175481333,0.116234087603043,0.0041953918621066,0.1075745154990729,0.0043990490734478,2.788228178024292,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1,S,0.0403341344889087,0.0136143049517137,0.34093120655499254,Non-Linear
T-learner,0.4596886646145582,0.0020083249725101,45.96886646145582,0.2008324972510185,0.4596886646145582,0.0020083249725101,0.2125196457644829,0.0018551529076805,0.03478520890497,0.001422472974135,0.656409724553426,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1,S,0.0403341344889087,0.0136143049517137,0.4609985311955808,Non-Linear
X-learner,0.3143909314128021,0.0019243880417313,31.43909314128021,0.1924388041731339,0.3143909314128021,0.0019243880417313,0.0999489352858216,0.0012205943561172,0.0333313786175665,0.0013630214325772,3.625812943776448,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X1,S,0.0403341344889087,0.0136143049517137,0.31614701530430683,Non-Linear
XBCF,0.2336349352284621,0.0019485380850566,23.36349352284622,0.1948538085056683,0.2336349352284621,0.0019485380850566,0.0557205263592137,0.0009122132886729,0.0337496696380114,0.0013801266244284,12.013283737500508,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X1,S,0.0403341344889087,0.0136143049517137,0.2360519569061305,Non-Linear
Linear Regression,1.4052073310555124,0.0028360110867868,140.52073310555124,0.2836011086786865,1.4052073310555124,0.0028360110867868,1.9770124879585849,0.0079705081763246,0.0491211529314348,0.0020087133210614,0.0082897742589314,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X2,S,0.0856123979633861,0.0292754597181523,1.4060627610311656,Non-Linear
DML,-0.1788331753710282,0.0057754330443187,-17.88331753710282,0.5775433044318727,0.181130304164264,0.0055308348038509,0.0419546370412581,0.002422343306399,0.1000334346847223,0.004090671346481,2.769406453768412,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X2,S,0.0856123979633861,0.0292754597181523,0.2048283111321726,Non-Linear
T-learner,0.5375793473943072,0.0021475145946607,53.75793473943072,0.214751459466073,0.5375793473943072,0.0021475145946607,0.2903704886062395,0.0023126487952384,0.0371960438794806,0.0015210593476051,0.6540014902750652,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X2,S,0.0856123979633861,0.0292754597181523,0.5388603609528534,Non-Linear
X-learner,0.4027345432343964,0.0020792503078582,40.27345432343964,0.207925030785823,0.4027345432343964,0.0020792503078582,0.1634877735851936,0.0016742286194676,0.0360136717486368,0.0014727085555747,3.7030324776967367,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X2,S,0.0856123979633861,0.0292754597181523,0.40433621354658994,Non-Linear
XBCF,0.3451643494986522,0.0020992194502474,34.51643494986523,0.2099219450247463,0.3451643494986522,0.0020992194502474,0.1204560381326165,0.0014654976261578,0.0363595474406541,0.0014868524644312,11.551238584518432,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X2,S,0.0856123979633861,0.0292754597181523,0.34706777167091807,Non-Linear
Linear Regression,1.332174884094795,0.0026988486371565,133.21748840947947,0.2698848637156516,1.332174884094795,0.0026988486371565,1.7768677732188969,0.0071985449219481,0.046745429614931,0.0019115627700619,0.0083539326985677,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X3,S,0.2054364155660582,0.0558666120080701,1.332992037942799,Non-Linear
DML,0.6170570564932306,0.0063927037961098,61.705705649323065,0.6392703796109817,0.6170570564932306,0.0063927037961098,0.3929785428537046,0.0078893288430064,0.1107248777260063,0.0045278769651759,2.756651027997335,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X3,S,0.2054364155660582,0.0558666120080701,0.6268800067426816,Non-Linear
T-learner,1.031532102552454,0.002457652017461,103.1532102552454,0.2457652017461058,1.031532102552454,0.002457652017461,1.0658644545745253,0.0050876385853028,0.042567781615667,0.0017407260391216,0.6502960205078125,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X3,S,0.2054364155660582,0.0558666120080701,1.0324071166814597,Non-Linear
X-learner,0.956366857439976,0.0024642140216378,95.6366857439976,0.246421402163786,0.956366857439976,0.0024642140216378,0.9164531988822016,0.0047325543510536,0.042681438862004,0.0017453738295566,3.611426361401876,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,ElasticNet,X3,S,0.2054364155660582,0.0558666120080701,0.9573156213507652,Non-Linear
XBCF,1.006393328737758,0.0025962559019019,100.6393328737758,0.2596255901901971,1.006393328737758,0.0025962559019019,1.0148429549956053,0.0052252248417091,0.0449684713154477,0.0018388975414561,9.777485338846844,0,20,8000,300,1.0,0.5,0.5,False,XGBRegressor,XGBClassifier,X3,S,0.2054364155660582,0.0558666120080701,1.0073941408384333,Non-Linear
